blizzardId;monture;source;extension;patch;Difficulty;statutLocalisation;Mots clés;nombreCandidates;primaryLocationRef;cheminRetenu;candidateRefs;cheminsCandidates
2690;Talbuk argusséen à longues cornes;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2691;Talbuk à longues cornes béryl;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2693;Plumesol amani;Vendeur;midnight;12.0;;no_candidate;;0;;;;
2694;Mandevent amani;Réputation;midnight;12.0;;manually_assigned;;2;wowhead-zone:15947;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman;wowhead-zone:15947 | manual-location:eastern-kingdoms:zul-aman;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman | Azeroth > Royaumes de l'Est > Zul'Aman
2696;Dindon des hautes-terres;Comptoir;warWithin;11.2.5;;no_candidate;;0;;;;
2697;Dinde excentrique;à définir;à définir;à définir;;no_candidate;;0;;;;
2698;Dinde inquiétante;à définir;à définir;à définir;;no_candidate;;0;;;;
2699;Dinde adulée;Comptoir;warWithin;11.2.5;;no_candidate;;0;;;;
2700;Sylverole chutegivre;à définir;à définir;à définir;;no_candidate;;0;;;;
2701;Sylverole roussalin;à définir;à définir;à définir;;no_candidate;;0;;;;
2702;Sylverole sombrameau;à définir;à définir;à définir;;no_candidate;;0;;;;
2703;Sylverole brindelilas;à définir;à définir;à définir;;no_candidate;;0;;;;
2705;Coursier alezan;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2706;Coursier de soufre;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2707;Folibri brillant;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2708;Folibri éclatant;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2710;Glissespore céruléen;Réputation;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2713;Glissespore rougeâtre;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2716;;à définir;à définir;à définir;;no_candidate;;0;;;;
2717;Panthère MK-0 prototype mécanique;à définir;à définir;à définir;;no_candidate;;0;;;;
2718;Panthère MK-0 prototype d’acier;à définir;à définir;à définir;;no_candidate;;0;;;;
2719;Drake de l’Aile-du-Néant de l’étincelle stellaire;à définir;à définir;à définir;;no_candidate;;0;;;;
2720;Vainqueur couvepeste gangrebrisé;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2721;Hurleur gangrebrisé de vengeur;à définir;à définir;à définir;;no_candidate;;0;;;;
2723;Loup-faucon gangrebrisé;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2724;Disque de l’archimage gangrebrisé;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2725;Compagnon du grand maître gangrebrisé;à définir;à définir;à définir;;no_candidate;;0;;;;
2726;Destrier du généralissime gangrebrisé;à définir;à définir;à définir;;no_candidate;;0;;;;
2727;Veilleur de grand prêtre gangrebrisé;à définir;à définir;à définir;;no_candidate;;0;;;;
2728;Présage gangrebrisé de la lame-de-l’ombre;à définir;à définir;à définir;;no_candidate;;0;;;;
2729;Tempête gangrebrisée du long-voyant;à définir;à définir;à définir;;no_candidate;;0;;;;
2730;Destrier de l’effroi de l’âme du Néant gangrebrisée;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2731;Wyrm de guerre gangrebrisé;à définir;à définir;à définir;;no_candidate;;0;;;;
2732;Chasseur-phasique cobalt;à définir;à définir;à définir;;no_candidate;;0;;;;
2733;Charogne calamiteuse;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2734;Charogne convalescente;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2742;Céleste sabot-tonnerre;à définir;à définir;à définir;;no_candidate;;0;;;;
2743;Céleste tempête-d’or;à définir;à définir;à définir;;no_candidate;;0;;;;
2747;Rampant du bosquet non corrompu;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2749;Écho d’Aln’sharan;Vendeur;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2751;Raie-tempête renforcée;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide
2753;Faucon-dragon embrasé;Réputation;midnight;12.0;;no_candidate;;0;;;;
2754;Faucon-dragon olivine;à définir;à définir;à définir;;no_candidate;;0;;;;
2755;Faucon-dragon ombreux;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2756;Faucon-dragon cramoisi;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2758;Faucon-dragon cobalt;Butin;midnight;12.0;;manually_assigned;;3;wowhead-zone:15968;Azeroth > Royaumes de l'Est > Quel'Thalas > Bois des Chants éternels;wowhead-zone:15173 | wowhead-zone:3430 | wowhead-zone:15968;Azeroth > Royaumes de l'Est > Bois des Chants éternels | Azeroth > Royaumes de l'Est > Bois des Chants éternels (The Burning Crusade) > Bois des Chants éternels | Azeroth > Royaumes de l'Est > Quel'Thalas > Bois des Chants éternels
2760;Serre-tranchante amani;Butin;midnight;12.0;;manually_assigned;;2;wowhead-zone:15947;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman;wowhead-zone:15947 | manual-location:eastern-kingdoms:zul-aman;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman | Azeroth > Royaumes de l'Est > Zul'Aman
2761;Faucon-pérégrin de Lune-d’Argent cramoisi;Réputation;midnight;12.0;;no_candidate;;0;;;;
2762;Faucon-pérégrin céruléen;Butin;midnight;12.0;;manually_assigned;;3;wowhead-zone:15968;Azeroth > Royaumes de l'Est > Quel'Thalas > Bois des Chants éternels;wowhead-zone:15173 | wowhead-zone:3430 | wowhead-zone:15968;Azeroth > Royaumes de l'Est > Bois des Chants éternels | Azeroth > Royaumes de l'Est > Bois des Chants éternels (The Burning Crusade) > Bois des Chants éternels | Azeroth > Royaumes de l'Est > Quel'Thalas > Bois des Chants éternels
2764;Persécuteur brutobscure;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15958;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide > Perchoir des Maîtres;wowhead-zone:15958;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide > Perchoir des Maîtres
2767;Défenseur de Fulgarion maîtrisé;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide
2769;Orgueil de la Traque;Vendeur;midnight;12.0;;manually_assigned;;2;wowhead-zone:15969;Azeroth > Royaumes de l'Est > Bois des Chants éternels > Lune-d’Argent;wowhead-zone:3487 | wowhead-zone:15969;Azeroth > Royaumes de l'Est > Bois des Chants éternels (The Burning Crusade) > Lune-d’Argent | Azeroth > Royaumes de l'Est > Bois des Chants éternels > Lune-d’Argent
2770;Ire de la Traque;Vendeur;midnight;12.0;;manually_assigned;;2;wowhead-zone:15969;Azeroth > Royaumes de l'Est > Bois des Chants éternels > Lune-d’Argent;wowhead-zone:3487 | wowhead-zone:15969;Azeroth > Royaumes de l'Est > Bois des Chants éternels (The Burning Crusade) > Lune-d’Argent | Azeroth > Royaumes de l'Est > Bois des Chants éternels > Lune-d’Argent
2771;Cauchemar de la Traque;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2772;Fouisseur amani béni;Vendeur;midnight;12.0;;no_candidate;;0;;;;
2773;Gigamanidé;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2775;Pango fanécorce;à définir;à définir;à définir;;no_candidate;;0;;;;
2776;Ours amani béni;Réputation;midnight;12.0;;manually_assigned;;2;wowhead-zone:15947;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman;wowhead-zone:15947 | manual-location:eastern-kingdoms:zul-aman;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman | Azeroth > Royaumes de l'Est > Zul'Aman
2778;Ours de guerre ancestral;Butin;midnight;12.0;;manually_assigned;;2;wowhead-zone:15947;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman;wowhead-zone:15947 | manual-location:eastern-kingdoms:zul-aman;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman | Azeroth > Royaumes de l'Est > Zul'Aman
2779;Matriarche ourse de guerre fanécorce;à définir;à définir;à définir;;no_candidate;;0;;;;
2785;Destrier écarlate délaissé;Quête;midnight;12.0;;no_candidate;;0;;;;
2786;Aigle pluminfâme maléficié;Butin;midnight;12.0;;manually_assigned;;2;wowhead-zone:16395;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman > Cavernes de Maisara;wowhead-zone:15947 | manual-location:eastern-kingdoms:zul-aman;Azeroth > Royaumes de l'Est > Quel'Thalas > Zul’Aman | Azeroth > Royaumes de l'Est > Zul'Aman
2789;Griffentaille vorace;Réputation;midnight;12.0;;no_candidate;;0;;;;
2790;Griffentaille insatiable;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide
2791;Griffentaille rôdeur;Réputation;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15958;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide > Perchoir des Maîtres;wowhead-zone:15958;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide > Perchoir des Maîtres
2792;Griffentaille frénétique;Réputation;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15958;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide > Perchoir des Maîtres;wowhead-zone:15958;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide > Perchoir des Maîtres
2793;Lézard mordeur vicieux;à définir;à définir;à définir;;no_candidate;;0;;;;
2794;Lézard mordeur vicieux;à définir;à définir;à définir;;no_candidate;;0;;;;
2795;Lycodrac de bronze;Vendeur;warWithin;11.2.7;;no_candidate;;0;;;;
2796;Aquilon de bronze;à définir;à définir;à définir;;no_candidate;;0;;;;
2797;Mouche nécrophage de bronze;Vendeur;warWithin;11.2.7;;no_candidate;;0;;;;
2798;Tombaile de bronze;Vendeur;warWithin;11.2.7;;no_candidate;;0;;;;
2801;Drake-sang du gladiateur galactique;PvP coté;midnight;12.0;;no_candidate;;0;;;;
2802;Écrouabouille Mod. 11;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2803;Mantelume patteciel;à définir;à définir;à définir;;no_candidate;;0;;;;
2804;Lupin cramoisi;Vendeur;warWithin;11.2.7;;no_candidate;;0;;;;
2805;Faucon-pérégrin spectral;à définir;à définir;à définir;;no_candidate;;0;;;;
2807;Bruno le bastonneur;Vendeur;warWithin;11.2.7;;no_candidate;;0;;;;
2808;Bronco balistique;Vendeur;warWithin;11.2.7;;no_candidate;;0;;;;
2815;Rôdeur mantelume neigepatte;à définir;à définir;à définir;;no_candidate;;0;;;;
2817;Faucon-pérégrin lumineux;Butin;midnight;12.0;;no_candidate;;0;;;;
2818;Faucon-pérégrin émeraude;Quête;midnight;12.0;;no_candidate;;0;;;;
2823;Tortue cramoisie de bataille sauvage;Comptoir;warWithin;11.2.7;;no_candidate;;0;;;;
2825;Rasaile des nuées;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2827;Persécuteur sanguin;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide;wowhead-zone:16648;Azeroth > Royaumes de l'Est > Quel'Thalas > Tempête du Vide
2828;Raie-tempête liée par le Vide;Réputation;midnight;12.0;;no_candidate;;0;;;;
2829;Raie-tempête élevée en laboratoire;à définir;à définir;à définir;;no_candidate;;0;;;;
2831;Persécuteur ténébreux;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2833;Pseudocoquille arboricole;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2834;Pseudocoquille chou;à définir;à définir;à définir;;no_candidate;;0;;;;
2835;Pseudocoquille lavande;à définir;à définir;à définir;;no_candidate;;0;;;;
2836;Pseudocoquille ornée;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2838;Déchiqueteur de vagues gobelin fantastique;à définir;à définir;à définir;;no_candidate;;0;;;;
2840;Défenseur arcanique de Lune-d’Argent;à définir;à définir;à définir;;no_candidate;;0;;;;
2841;Gardien arcanique elfique;à définir;à définir;à définir;;no_candidate;;0;;;;
2842;Assemblage arcanovide;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2843;Spectéropode;à définir;à définir;à définir;;no_candidate;;0;;;;
2845;Claquevigne vicieuse;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2846;Claquevigne féroce;à définir;à définir;à définir;;no_candidate;;0;;;;
2847;Claquevigne sanguine;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2848;Claquevigne sauvage;à définir;à définir;à définir;;no_candidate;;0;;;;
2849;Hypo-vitesse X6000;à définir;à définir;à définir;;no_candidate;;0;;;;
2850;Couette volante confortable duveteuse;à définir;à définir;à définir;;no_candidate;;0;;;;
2851;Couette volante confortable rugueuse;à définir;à définir;à définir;;no_candidate;;0;;;;
2852;Couette volante confortable de Bel’ameth;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2853;Couette volante confortable de Lune-d’Argent;Comptoir;midnight;12.0;;no_candidate;;0;;;;
2912;Chlorocéros exubérant;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2913;Chlorocéros vif;Vendeur;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2914;Faucon des flèches gangrené;à définir;à définir;à définir;;no_candidate;;0;;;;
2915;Wyrm de mana délié;Vendeur;midnight;12.0.5;;no_candidate;;0;;;;
2917;Anu’shalla, Guide de l’Ombre;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2926;Destrier de fer gilnéen;à définir;à définir;à définir;;no_candidate;;0;;;;
2927;Destrier de cuivre gilnéen;à définir;à définir;à définir;;no_candidate;;0;;;;
2928;Roncin de rebelle de Bois-du-Bûcher;Comptoir;midnight;12.0.5;;no_candidate;;0;;;;
2929;Roncin de loyaliste de Gilnéas;Comptoir;midnight;12.0.5;;no_candidate;;0;;;;
2930;Arbouin fleuréchine;Boutique;midnight;12.0.5;;no_candidate;;0;;;;
2931;Arbouin ambréchine;Boutique;midnight;12.0.5;;no_candidate;;0;;;;
2933;Abeille ensorcelée de magistère;à définir;à définir;à définir;;no_candidate;;0;;;;
2935;Faucon-pérégrin touché par le Vide;Vendeur;midnight;12.0.5;;no_candidate;;0;;;;
2939;;à définir;à définir;à définir;;no_candidate;;0;;;;
2940;Roc solaire peint par le crépuscule;Comptoir;midnight;12.0.5;;no_candidate;;0;;;;
2941;Roc solaire peint par la flamme;Comptoir;midnight;12.0.5;;no_candidate;;0;;;;
2942;;à définir;à définir;à définir;;no_candidate;;0;;;;
2948;Cataclysme cendré doré;à définir;à définir;à définir;;no_candidate;;0;;;;
2961;Aigle ensorcelé corrompu par le Vide;à définir;à définir;à définir;;no_candidate;;0;;;;
2964;Mordragon touché par le Vide;Butin;midnight;12.0.5;;no_candidate;;0;;;;
2965;Lynx corrompu par le Vide;à définir;à définir;à définir;;no_candidate;;0;;;;
2969;Faucon-dragon spectral rapide;à définir;à définir;à définir;;no_candidate;;0;;;;
3005;Marche-mort céruléen;à définir;à définir;à définir;;no_candidate;;0;;;;
3006;Mécarmure d’améthyste;à définir;à définir;à définir;;no_candidate;;0;;;;
3007;Déchiquetank au capital stable;à définir;à définir;à définir;;no_candidate;;0;;;;
3008;Déchiquetank à liquidités;à définir;à définir;à définir;;no_candidate;;0;;;;
3009;Déchiquetank spéculatif;à définir;à définir;à définir;;no_candidate;;0;;;;
3010;Déchiquetank à haut rendement;à définir;à définir;à définir;;no_candidate;;0;;;;
